Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
74ba0e85-2c8f-44bb-a060-6997b3284efc,Traditional practices like ceremonies like men circumcision and engagement plus elders blessings and practices in my culture plus the my native language should be preserved.,Neutral,Cultural Heritage and Traditions,Respect for Elders,,
ea0f553b-fbad-4a75-84e9-c55af42e6af2,definitely our religion.,Neutral,Spirituality and Religion,,,
62d3a7c6-0713-49d4-a2fc-67e71a0bd308,"its language and its food and other traditions, being one of the richest and oldest in history",Neutral,Cultural Heritage and Traditions,Food Culture,,
391600a7-315e-4adc-b3e5-7effd8d9db34,taking into consideration the situation in the world it is hard to see my culture having something that need to be preserved in the future,Negative,Uninformative answer,,,
0bb347ef-d820-41ac-86d3-f103e06e99d1,Canada has very little unique culture ,Negative,Other,,,
bdc13c52-b4d7-4c9b-aa40-ed73c6ac3ea9,Child naming,Neutral,Other,,,
08affb7f-522d-433a-a6ff-d9201efadc2b,I would preserve the local priestess Bobohizan to be learned continuously to preserve it’s culture,Neutral,Cultural Heritage and Traditions,,,
a9e7df2a-f03e-4a0c-9a89-713ee78081a3,Music ,Neutral,Art and Creativity,,,
2bc800c6-e1d0-4e72-ba00-327e897b0349,"None, the good things should be shared with other cultures and the bad shouldn't exist.",Negative,Other,,,
08e767f0-28cd-4cd9-b004-f22d944582ed,None. We all need to start respecting other cultures and fast. ,Neutral,Uninformative answer,,,
91ac6d28-3420-4e17-913c-c8be491adec4,Religion,Neutral,Spirituality and Religion,,,
b733d177-e9e8-4c04-aca8-d05843e679c4,Religion,Neutral,Spirituality and Religion,,,
d87019c7-6507-47ff-b3a4-dea524e07e54,The way we do our wedding ceremonies.,Neutral,Cultural Practices and Rituals,,,
9ff9fda8-a931-43c4-b805-3d6ce57436c9,Traditions ,Neutral,Cultural Heritage and Traditions,,,
c43d419c-64ce-45b2-9b38-8a11984d6212,Traditions ,Neutral,Cultural Heritage and Traditions,,,
662b7d4d-58a4-430b-8346-0ac51bcb9f65,"to not restrict yourself to anything, you can carry out your culture, but you dont have to",Neutral,Other,,,
f982d37b-12b2-49a6-b770-1b7a8ccb2691,According to me the culture ,Neutral,Uninformative answer,,,
127eec14-01b9-44b9-9d66-d6a24d95c4d2,Going to church in person (not attending online),Neutral,Spirituality and Religion,,,
54ed534d-71d2-4718-88fd-41576605ee8c,"I particularly hope to preserve the traditional Chinese medicine culture. Chinese medicine is not only an ancient medical system, but also contains profound philosophical ideas and unique treatment methods. It emphasizes the holistic concept and focuses on maintaining health by regulating the body's balance rather than just treating symptoms.",Positive,Cultural Heritage and Traditions,Language Preservation,,
50921594-039a-40b2-bf61-37326d859f1b,"I want to preserve my Arab Islamic culture, with all its details, from clothing, food and behavior.",Neutral,Cultural Heritage and Traditions,Spirituality and Religion,,
b0c43c38-7aec-4f19-ac56-9b023e7985f3,"Nothing, I feel that we should move on with new things.",Neutral,Uninformative answer,,,
c5d827cd-59fd-4719-b0d9-f0733532dba5,Nothing. The point of culture is to evolve. ,Neutral,Uninformative answer,,,
8ae3e1ee-395d-4a9f-b701-6b4ea2d0d175,Originality,Neutral,Cultural Identity and Belonging,,,
ff2e66bf-9983-4216-ad7b-3cf2b461a132,Stories. That's about it. ,Neutral,Storytelling and Oral Traditions,,,
b161acb0-61f5-44c5-b003-0eddb1441502,Taoist Culture,Neutral,Cultural Heritage and Traditions,,,
e51c2ac1-c2f2-40cc-aafa-823691bbae27,Traditional Festivals,Neutral,Celebrations and Festivals,,,
049ca501-f068-4b62-9bfb-2dbf388ad083,Traditional names,Neutral,Cultural Heritage and Traditions,,,
597b51d9-9b5e-4bc9-a088-dbae2ee1921a,dowery paid before marriage,Neutral,Cultural Heritage and Traditions,,,
935e890e-2619-4531-bf91-14a6e64680c8,"Ancient craft, ancient art",Neutral,Art and Creativity,,,
62b994b3-e59e-43b5-9666-93c5bd7a700c,Definitely the cusine.,Positive,Food Culture,,,
1ccb0207-9579-4858-b3a9-ac5a4ae1e122,Language,Neutral,Language Preservation,,,
e5ee4933-bdbe-4960-a5f9-5ab72793407d,Language,Neutral,Language Preservation,,,
6c947e81-591c-4439-95a3-aaf9df92db2f,Language ,Neutral,Language Preservation,,,
070c4ed1-a874-4735-9c2d-0d75e7e61ac8,Our inventions,Neutral,Community and Family Bonds,,,
59700db4-cecd-4d91-96f4-34aedc65e32e,The deep history and ancient crafts.,Neutral,Cultural Heritage and Traditions,,,
589188d1-368c-4956-b5e7-3a286d796e46,The typical festivals,Neutral,Celebrations and Festivals,,,
eb56e78f-8c5c-4c5a-aa3b-280860bb3e7e,"i dont like being part of a single culture

",Negative,Uninformative answer,,,
f43b26a9-d45e-41eb-8e4c-685648d5b82a,i prod of my culture,Neutral,Other,,,
fd69245d-e539-41e7-8290-26edfad12c80,none. The future will create its own culture,Neutral,Uninformative answer,,,
6c111eca-36a7-4adb-8563-0868eae6ffff,the clothing and language,Neutral,Cultural Heritage and Traditions,Language Preservation,,
c49411ab-c51c-4fd5-9145-4539d6ca6963,"theres not something more important in my culture in comparison to other cultures

",Neutral,Other,,,
6e0e5103-cf73-4992-89a9-adda83865321,Celebrating little things like a big festival,Neutral,Celebrations and Festivals,,,
9e670f41-50ce-4a2a-9130-d6a92e291753,Celebrations of religion and festivals,Neutral,Celebrations and Festivals,Spirituality and Religion,,
eddb4ca1-32dd-4b97-bfa4-206a1faf0d52,Don't judge anyone based on their caste or sub caste.,Negative,Inclusivity and Acceptance,,,
3b87a2a3-3526-452b-82a4-2712da084f50,Dowry celebrations.,Neutral,Celebrations and Festivals,Cultural Heritage and Traditions,,
8f4c24f3-8341-4baf-9e2a-57c727023e56,I believe it would be lost if they world let AI and robotics take over.  I believe in all culture and we do not need any sterotype or judgement of any kind.  We should all be equal when it comes to various cultures with respect.,Neutral,Cultural Diversity,Inclusivity and Acceptance,,
ae5777b1-f0c7-494f-af11-a3ce75e36f9f,"I think all people should try real chinese food, too many people only have access to terrible chinese food. ",Neutral,Food Culture,,,
d393b6fa-ffc9-41c4-965e-a4168aca8f1d,"Language and writing, especially classical Chinese",Neutral,Language Preservation,,,
1a3caa7d-bf31-4ef0-b630-40d0697bd0aa,Language.,Neutral,Language Preservation,,,
bd10882d-d701-4e2d-8fd8-f4336a190dbc,"Maybe the food? I don't really care about anything else, to be honest. ",Neutral,Food Culture,,,
7e02a4ab-80a4-476e-97dc-e611bf462370,"Muslim culture features specific dietary laws, such as halal food, which must be prepared and consumed according to Islamic guidelines. Traditional clothing, such as the hijab for women and modest dress for men, reflects cultural and religious values of modesty. Additionally, cultural practices like celebrating Eid festivals and observing Islamic months like Ramadan are integral to the cultural fabric.",Neutral,Celebrations and Festivals,Cultural Heritage and Traditions,Spirituality and Religion,
26e9cc8c-52d2-4a0a-9282-1a8f5bdae40e,Probably the language and the food.,Neutral,Food Culture,Language Preservation,,
6d7f0e35-72ff-4b69-be01-ceadf16a718d,The art,Positive,Art and Creativity,,,
d6f7f01f-75ee-4551-afbe-e83aa6faca98,"To be honest, nothing from my culture stands out as something I particularly want to preserve, except perhaps respect for others.

",Negative,Uninformative answer,,,
90ef1d3f-c8a8-4d39-823e-f842569794c7,festivals,Neutral,Celebrations and Festivals,,,
38f2efa8-6ffe-446a-a5c0-2cbc41c46051,Chinese characters are unique and valuable,Positive,Language Preservation,,,
fccea8e3-d00d-4aed-9898-12d86ee4da4d,Christmas day,Neutral,Celebrations and Festivals,,,
97024bf2-1b0f-42fc-a973-486a3d993fdf,I dont think there is anything very unique about my culture,Negative,Uninformative answer,,,
4dedeb4e-e9aa-42c0-a9b4-4ea8007e63d6,Its the birth place of major peaceful religions of world,Positive,Spirituality and Religion,,,
dcc45427-9a7e-4b70-9080-2020dd736a59,"Rites of passage. circumcisions, baby christening, traditional weddings, burial rites ",Neutral,Cultural Practices and Rituals,,,
f2ac5f97-7cd7-4f83-b5b5-779347371f76,The language,Neutral,Language Preservation,,,
00428a33-ef0f-43e7-bbd5-53fd816e8dd6,The language,Neutral,Language Preservation,,,
34c0f666-9140-420d-87ab-ad4ab2288947,The language,Neutral,Language Preservation,,,
a7d61bca-fffb-4d78-b75e-9c2b3ec1305d,The language ,Neutral,Language Preservation,,,
cda041fa-3279-4a4b-a837-05838550dfa0,The language ,Neutral,Language Preservation,,,
c8922ebc-ea80-4dd0-8af2-f455ece1cac0,Traditional songs and dances during ceremonies ,Neutral,Celebrations and Festivals,Cultural Heritage and Traditions,,
57554fbb-017a-461b-8bea-2e22f8831801,"Unique traditional dishes need to be preserved, you can’t replace everything with sushi and pizza (which are not native to my region and culture, but are actively imposed from outside).",Neutral,Food Culture,,,
d8ece3e9-079d-445d-9117-2056a6e7a406,language,Neutral,Language Preservation,,,
dc015a89-9c1d-4b43-9a20-9d6f2ac29ea1,language,Neutral,Language Preservation,,,
b932ecf6-37d0-4178-af66-08d26428cd75,the language and the beliefs,Neutral,Cultural Heritage and Traditions,Language Preservation,,
28cc0c3d-71f4-4db1-a403-8cd020855202,"A unique perspective of Moroccan culture that I would like to preserve is the tradition of folk arts and local crafts. These arts include practices such as Berber carpet making, traditional pottery from Fez, and leatherwork in Marrakech. Each region of Morocco has its own craft styles and techniques that are often passed down from generation to generation.",Neutral,Art and Creativity,,,
c2cbdbfd-9e30-42d0-9fc2-a1c3309de344,A worlwide prayer house (Mosque) for Muslim,Neutral,Spirituality and Religion,,,
4b3e7404-040c-45ae-a885-7b074e2aaba3,Chinese Traditional Culture,Neutral,Cultural Identity and Belonging,,,
7570b9bb-53ef-4250-9c55-ce400be95afa,No one is forced to do anything they don't want to do.,Neutral,Other,,,
c5d7a219-7ab7-4a34-8529-61f9921c98c0,Traditional Costumes,Neutral,Cultural Heritage and Traditions,,,
9e2f1a7b-8d5d-4a5c-9b46-a58985ff7e9a,"Where I come from and my family does not have anything notable about its culture. I am not familiar with anything in my life that would constitute a real ""culture.""",Neutral,Uninformative answer,,,
ef71cb8f-6a33-474e-9606-b7fc21890987,all,Neutral,Other,,,
84823381-62f4-4ac0-8626-cfce1ced6c21,ancient language ,Neutral,Language Preservation,,,
84ba41a2-6d2b-465e-aac1-597feee9b2f0,technological advances ,Neutral,Other,,,
cfeb3689-010b-4715-ac10-849e711157cf,the language,Neutral,Language Preservation,,,
2b40cfae-f850-4a09-9794-1cdd5d8c5e72,the parties,Neutral,Celebrations and Festivals,,,
8218acd7-7b2c-4314-a283-f2bc5bd21ce9,China's traditional festivals.,Neutral,Celebrations and Festivals,,,
1cde5c22-da0d-4c07-9f0a-21f0e5c3ced1,I can't choose..I want to preserve all the traditions and values and languages....really all the details of my Moroccan culture,Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
28dfb2b5-6120-4eb4-80e2-1711238bfc5f,"I don't know, I don't like most of the cultural things passed along like patriarchy, and hierarchy. ",Negative,Uninformative answer,,,
2d7ec4ab-ad47-4284-b9b6-108a6e603bd8,I don't see the Jewish traditions ever ending. I think there will continue to be Torah observant Jews ,Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
b8537310-8e64-4923-8ef1-ae40a753c790,In the world there is only One God which no one has seen him. He has created the world and universe.,Neutral,Spirituality and Religion,,,
9f05a131-cd01-439c-a9c2-7365a69c600f,Ren is the core concept in Chinese culture.,Neutral,Cultural Heritage and Traditions,,,
f3dbcd31-c79a-4bfe-b5f0-cc20ef8ba955,Theory of karma.,Neutral,Spirituality and Religion,,,
b8b4ea8e-867b-43a5-9cfa-13f861bee18b,Traditional wedding ruracio ,Neutral,Cultural Heritage and Traditions,,,
1047de64-3bfe-4cee-907d-7301161fbb8a,arabic culture is one of the oldest cultures ever and it will be until the end of the world,Neutral,Cultural Heritage and Traditions,,,
63a5b3a1-22b7-4d19-9891-89ed5192794b,our clothing,Neutral,Cultural Heritage and Traditions,,,
77c844c6-1f0b-48db-915d-19b7722bddd9,I will say everything,Neutral,Other,,,
ff6e7ac2-7f24-44d6-aa57-be2c0fec0d2b,Marriage and Male circumcision ,Neutral,Cultural Heritage and Traditions,Cultural Practices and Rituals,,
60520e46-5018-4d13-ba72-a499803ff3e4,Nothing much. I feel like I'm trapped in culture.,Neutral,Uninformative answer,,,
d5c55d4f-7877-48b0-9b2b-edfd8182cb2a,Religious festivals,Neutral,Celebrations and Festivals,,,
5d6a8f72-05b6-4f48-968b-203d6c61f240,Self sufficient ,Neutral,Resilience and Adaptability,,,
955b5433-ead5-4b49-9b3f-9252df8f0ee2,Truth-seeking. Question everything.,Neutral,Civic Responsibility and Social Justice,,,
22cfd84e-3925-4f49-93bc-0731e5573485,Chinese aesthetics,Neutral,Art and Creativity,,,
a227bd94-52a8-4dc3-b122-9eb13a2629d6,Easter water splashing on women,Neutral,Cultural Practices and Rituals,,,
fa4b5dcb-ac9b-4836-8965-9e460eed42b3,"I'm from Rio Grande do Sul, but as I said, I'm not a traditionalist. I just follow the tradition of chimarrão. It's a hot and bitter drink (like tea), and I really like it, even on summer days. I'll continue drinking my chimarrão for the rest of my life, and my children will probably do the same, since they see it every day and even drink it too.",Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
3133e179-ec8c-4d6a-85fa-33df86063f79,"Oriental, inclusive",Neutral,Other,,,
0352176d-5f46-4173-a073-b3b2f97a855e,"Pharaonic customs, food and language",Neutral,Cultural Heritage and Traditions,Food Culture,Language Preservation,
