Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
1688e08f-d00d-4d64-8d94-a0141de67c43,"Speaking at normal speed, without any condescending tone, would construct a respectful conversation. When you're asking for directions, you'd start with a greeting: ""Hi there"", ""Excuse me"", ""Sorry..."" would be appropriate; ""Hey, hey, hey! You, yes you, get over here"" would be inappropriate; For the actual inquiry: ""Could you tell me the way to / where about is xyz"" would be appropriate; ""Where is xyz? Just hurry up and tell me, don't waste my time"" would be inappropriate. 
",Neutral,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,
4804488f-ce02-40da-b6c2-831c33be5bc0,Speaking in low tone and audible enough and being actively engaging ,Neutral,Respectful tone and calm voice,,,,,,,
05f2be1f-6191-402d-bb9e-9ecabd593379,"Speaking while maintaining eye contact. Avoiding distractions like using your phone during conversation.
Avoiding use of foul language.",Neutral,Avoiding offensive or vulgar language,"Non-verbal cues (eye contact, nodding)",,,,,,
a7979952-31c7-47f1-98cf-a0e31ff1017d,"Take into consideration what they tell you at the beginning. Pay attention to previous data already given and consider it in your answers, do not overstep others.",Neutral,Acknowledging and respecting different viewpoints,Active listening and not interrupting,,,,,,
75b4a46a-315f-46eb-926b-dafe0fdcdcb1,The AI shouldnt actually know my culture; let it be general in what it does. I'm from diverse cultures and always adopting and shedding them.,Neutral,Uninformative answer,,,,,,,
7033015e-9d1b-421a-b89b-42cb8f59cc08,To say Mr. or Mrs. before the name and not to mention any insults in it,Neutral,Avoiding offensive or vulgar language,Formal language and addressing with titles,,,,,,
498b82cc-3a56-41cc-8a10-6298794741cd,"Use polite language,address people using there titles, use greetings when appropriate arabs always love alslam alikom and respect religion ",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,"Polite language and expressions (please, thank you, excuse me)",,,,,
d25752a4-13b4-43a5-aad0-11df94e90c2d,"Using titles of persons rather than their original name and speaking in a rightful tone to your correspondent.
Like when talking to an older person I will use titles such as Mr or Mrs.
",Neutral,Formal language and addressing with titles,Respect for elders and authority,,,,,,
31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,When they don't say profanity words and exclamation marks,Negative,Avoiding offensive or vulgar language,,,,,,,
5ab9037a-5509-4dce-b337-78c1f91b3470,"addressing me politely and giving suggestions

",Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
afa90109-aeb8-4afe-b29a-206a14d16bb4,bow down to the elder people and soft tone in talking,Neutral,Respect for elders and authority,Respectful body language and gestures,Respectful tone and calm voice,,,,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,"greeting with a smile, talking calmly, provide necessary help and support when needed",Positive,Greeting and farewells,Respectful tone and calm voice,,,,,,
4c5e3a81-d9fe-4b36-afda-5c5af8daae61,no bias about the idea I give and provide useful information from different directions,Positive,Acknowledging and respecting different viewpoints,,,,,,,
d3a656dd-1936-49d0-a5b4-77758efab33a,"not interrupting when the opponent is speaking, listening first to the other person's argument. using a tone that is not raised",Neutral,Active listening and not interrupting,Respectful tone and calm voice,,,,,,
bff0dfc7-ff61-4acb-bcaa-2b64f882ec28,specific way of speaking precisely local language but with respect,Positive,Formal language and addressing with titles,,,,,,,
c572cafc-6dc3-4531-8f71-64763d642dcd,trying to say glad that i helped in the end or something like that,Neutral,Uninformative answer,,,,,,,
ce26fec7-8a53-4eec-8054-628fbc7ff998,"using polite language with national language, don't raise the voice suddenly and don't make a fun of people",Negative,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
34a9eeb8-efd9-49a1-a950-21e35a815a41, good language ,Positive,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
9e9f70f2-b8ff-443f-9e00-40f459f75ab2,"Always start with a ""Hello"", follow with a ""How can I help you?"", do not ask too personal things except perhaps if it is a specific subject like health or to talk about your state of mind. End the conversation with a ""It was a pleasure to help you, see you soon!"".",Neutral,Avoiding personal or sensitive topics,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,
7dedebf5-c5a6-4a96-858a-cf41693b8f8a,Answering what one has been asked and going straight to the point,Neutral,Clear and concise communication,,,,,,,
6b3c9cdb-d4ae-472b-9f5a-c0d64ba946d3,Ask for the other party's opinions more often and think from their perspective,Neutral,Acknowledging and respecting different viewpoints,Empathy and understanding,,,,,,
d6f7a791-f7a0-48ba-b137-a9bee4389297,By not trying to pry too much into someone's life.,Neutral,Avoiding personal or sensitive topics,,,,,,,
d73be5c3-c761-4060-aae7-8eadd66754a3,Don't let him question your answers without a good point on his part.,Negative,Other,,,,,,,
a6907ea9-f39e-47ee-9c61-1c15c99765a9,"Don't speak in a loud voice, wait for the other person to finish their reasoning.",Negative,Avoiding interruptions and allowing turn-taking,Respectful tone and calm voice,,,,,,
7e754e42-5432-4607-957f-9d830435c576,"For some reason, to talk to older people, we have to say ""Pak"" instead of call his name, or ""Ibu"" to her name.
""Aa"" to call older brother and ""Teteh"" to older sister.
",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,,,,,,
04dc8c4b-efaa-4be9-a18f-414fbe21628a,"Greet at the beginning of a conversation, using honorifics rather than absolutes",Negative,Cultural greetings and honorifics,Formal language and addressing with titles,,,,,,
dd0002ac-8234-47e3-839e-60da4cb20108,"Greetings, do not impose your point of view, ask clarifying questions, clarify whether the interlocutor has any corrections, whether it is necessary to discuss some details. For example, when offering a solution, at the end ask whether an explanation of the steps is required, whether a more detailed answer is needed. Also apologize if an unclear, erroneous answer is provided, without excuses. A request for feedback is also important.",Neutral,Acknowledging and respecting different viewpoints,Avoiding interruptions and allowing turn-taking,Constructive feedback and criticism,Greeting and farewells,,,,
a01fc1fa-d058-4192-a8d5-bc6fcb24b86e,"Hello, I am artificial intelligence, and I am happy to serve you.

I want to know the answer to XXX?

I am happy to serve you, XXX is XXXXX, and the above is the answer to XXX. I hope my answer can help you.",Neutral,Uninformative answer,,,,,,,
f20c643a-9acc-4e34-a744-411228f2111a,I dont want AI to follow or answer according to the culture,Negative,Uninformative answer,,,,,,,
2c4e8dbb-785b-4817-a68e-d1dd76e2e562,"In Tagalog, we use ""po"" and ""opo"" in our sentences to make it much more respectful. But I don't really want the AI to do that. To make its answers more respectful, maybe don't use vulgar words",Neutral,Avoiding offensive or vulgar language,Cultural greetings and honorifics,,,,,,
c5a220dc-ab74-41ca-b1e3-8377a42c7afb,"In a general conversation, when someone puts forward his ideas or opinions, even if I disagree, I will not express my rejection, but say that there is still a possibility... and then express my opinion.",Neutral,Acknowledging and respecting different viewpoints,Respectful disagreement and conflict resolution,,,,,,
2b2b8a02-935b-4dfd-ac5f-29b4181f6192,"It is like addressing, have a soft words, there are no cursing words or other slang words that feel so rough.",Negative,Avoiding offensive or vulgar language,Avoiding slang and informal language,Respectful tone and calm voice,,,,,
1e660fe7-0ef5-4aa8-a8f7-4a671ee35d1d,It should be appropriate and match the questions ,Neutral,Uninformative answer,,,,,,,
93fc0333-6a6d-42fa-9e9c-03401b818206,It should not speak vaguely and without discipline,Negative,Clear and concise communication,,,,,,,
a9da046d-f2f4-4328-8319-c1756ba414cf,Just don't judge the user that is all.,Negative,Uninformative answer,,,,,,,
dc659355-4f5e-4895-8498-b7602a15e803,"Look at the speaker’s eyes, don’t interrupt while he/she is talking",Negative,Active listening and not interrupting,"Non-verbal cues (eye contact, nodding)",,,,,,
1d406c09-5df1-471f-af94-dac32af330b3,"Look in the eye and listen to the speaker.

Do not interrupt the speaker. 

Shows understanding of the speaker's perspectives (though not necessarily to all points).

Puts himself/herself in the speaker's shoes and expresses his/her opinion. 

Share similar experiences (if any).

Understand what the speaker is trying to say from the context, and ask appropriate questions. 
",Neutral,Acknowledging and respecting different viewpoints,Active listening and not interrupting,Empathy and understanding,"Non-verbal cues (eye contact, nodding)",,,,
8f7ddc78-7435-4003-aa32-c34cd3de6cfb,"Mention the user's name, avoid slang when not requested and avoid judgments",Neutral,Avoiding assumptions and judgments,Avoiding slang and informal language,,,,,,
106bfd0a-17d7-42fa-bb45-90e91c8ac2c1,"Mma and Rra is  often used in conversation, we also do not generally cuss in my culter just out of the blue",Neutral,Avoiding offensive or vulgar language,Cultural greetings and honorifics,,,,,,
efa4624c-0cde-4cef-99ca-0c693ea6d2c5,Not being demanding or condescending in its tone of voice. ,Neutral,Avoiding sarcasm and condescension,Respectful tone and calm voice,,,,,,
98bb6785-a436-4b26-8515-8c6df0fdedb6,"Not interrupting 

Plain simple language 

Apologies if unable to help or understand ",Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,Clear and concise communication,,,,,
93e647ec-2e63-44ec-86ba-a1c5d7a078b3,"Not interrupting other while speaking, not giving unsolicited answer. ",Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,,,,,,
610f28bc-0c7c-46a1-86cd-818dc6190e7d,"Polite greetings and farewells, no slang or foul language in speech, attentiveness to the answers and reactions of the interlocutor.",Positive,Active listening and not interrupting,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",,,,,
37023d59-a6f6-44fc-a979-7e60a59602d4,Proper nouns for people who are older. ,Positive,Formal language and addressing with titles,Respect for elders and authority,,,,,,
2964d951-7ec9-4a60-98a8-18f820d70c9d,Respect the ritual and culture of the religion and provide with respective answers according to the question don't harras anyone religion ,Neutral,Cultural sensitivity and awareness,,,,,,,
329f13ca-5461-43e1-bfdf-dd1297cd276c,Starting ny conversation with a proper greeting like namaste is a must. Taking appropriate pauses. Asking the person in front if what's being said is clear rather then making it a one side conversation ,Neutral,Avoiding interruptions and allowing turn-taking,Greeting and farewells,,,,,,
6b5c7c23-ddf5-4c29-9fb3-a514dbd7d018,Starting the conversation with Hello followed by name and greeting the person ,Neutral,Greeting and farewells,,,,,,,
9955152d-0806-41a6-b7c8-ba92a4206224,"The answer should be complete, polite and useful",Neutral,Clear and concise communication,Other,,,,,,
81460fb1-fb5c-40b3-96a4-25f4b8975d81,"To talk in plural, and give space to talk",Neutral,Avoiding interruptions and allowing turn-taking,,,,,,,
ebe283d0-435c-4232-9441-2412a316160e,Tone is a big aspect.Warmth and concise speech.,Neutral,Clear and concise communication,Respectful tone and calm voice,,,,,,
ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,"Use words like hello, thank you, please. Use simpler but correct language.",Neutral,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,,
8693fa4a-c229-4def-aead-32c3cc8bac9f,"Wrap your hands together when speaking to older people,do not raise your voice,and do not give older people direct face’s",Negative,Respect for elders and authority,Respectful tone and calm voice,,,,,,
02de2774-6232-4789-8150-3fdd7f6c2e2e,"You should always use formal tone and refrain from starting debates. Presuming information is strongly inappropriate. Ask questions when in doubt, do not presume.",Neutral,Avoiding assumptions and judgments,Formal language and addressing with titles,,,,,,
