Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
f7801a79-3ae9-40bc-8e6e-849c68e14cfa,I would prefer scenario 1 as I cant imagine a future where scenario 2 wouldnt be abused by the wealthy and governments,Negative,Concerns about corporate control in Scenario 1,,,,
2baaaf5c-423a-4ba5-8d76-a8e0801a6ccc,Scenario 1 Ai do the work as people supervise is way more better ,Neutral,Concerns about corporate control in Scenario 1,,,,
81c66741-8cb0-4e89-995e-694b3425e07b,Scenario 1: I embrace technology and AI to be specific. AI is helping us grow.,Neutral,Other,,,,
bcc970fb-19e0-4a76-ab61-8dd53fca0af6,Scenario 1:it makes the workflow easy and on time for the workers,Positive,Scenario 2 reduces human error and increases efficiency,,,,
d582a744-0aae-4bc4-88f8-14e9fd90628b,"Second. Traditional career path is already in the past with thousands of new jobs appearing. Influencers were not here 15 years ago and now their job is exactly what is described here. AI was created to handle routing tasks and it will continue doing so leaving us more time to do more meaningful things that bring us joy in life, allow for more time with families and friends and self-realisation in our hobbies.",Neutral,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 allows AI to handle routine tasks,Scenario 2 as a way to enhance quality of life,Scenario 2 preserves human creativity,
0a92b4fd-a15c-43c3-8985-08bc47ae6bb8,"2, because there is no stability of a traditional career ",Negative,Scenario 2 as a way to avoid economic instability,,,,
02142d3a-93e0-4b0c-a28d-b09dd50b7c03,"2, if we can make sure the Ai is trustful.",Neutral,Uninformative answer,,,,
36c125d9-bd15-434b-b9d9-28dc99518fce,"2, the first option looks boring",Negative,Uninformative answer,,,,
7298a301-433f-47b6-95c1-9be23fd08ebd,AI is not heavily relied on in one.,Negative,Uninformative answer,,,,
37f89477-e8c1-4728-8154-47ae6473ee8b,"I think scenario 1 is more likely - there has never been a society in human history where work consists of short, meaningful efforts, and I don't think it's likely to happen in the future.",Neutral,Uninformative answer,,,,
1f018da4-009c-460c-aefb-e1b83575907f,Scenario 1 because it makes life and business easier for us. It definitely gives our society a great way to thrive and function. It makes so many things easier and helps us to have a best possible way to live. ,Positive,Other,,,,
20cb3cfb-4911-4d94-afef-7629676cbf81,Scenario 1. Most people want a stable career. I think this might happen in the near future.,Neutral,Other,,,,
f7eb0530-9051-424b-8198-a56919213802,Scenario 2 because there is a community and no corporate in sight,Neutral,Concerns about corporate control in Scenario 1,,,,
267d35ac-324b-430a-b2b6-5b6231e6d162,"To be honest I prefer none of them, both outcomes means people won't have any stability ",Negative,Uninformative answer,,,,
85508207-b14a-4ba9-b83d-804d41bb121e,"Use advanced feature earlier than others, and early information.",Neutral,Uninformative answer,,,,
f3a80a42-5aba-4a66-852e-d3531f56eacf,"scenario 1, AI will be more productive when supervised by humans",Neutral,Concerns about corporate control in Scenario 1,,,,
e9370ec6-4c98-4ced-8552-b736fde6493d,"A because i value human interaction, moresore face to face. people should meet in workplaces and use IA at this point. project.",Neutral,Other,,,,
dac8d130-6251-479f-8af6-2df4af103f4c,I am confused what to choose because both have good and bad thing,Neutral,Uninformative answer,,,,
983d08bc-82df-43ed-9875-4d9e2bf9e72d,I think neither of the two scenarios is favorable.,Negative,Uninformative answer,,,,
e15b0fbf-1881-4c06-b6c9-192b0c79d05a,"I would want scenario one because its my dream to see AI live up to its full dream of making the world a better place with its inhabitants included. This means no unemployment because of AI, no harm by AI etc",Neutral,Other,,,,
a17a8375-fea2-4ef1-8b38-baae5b0e0c95,Scenario 1. AI needs humans to oversee their operations. Humans needs to be employed so that they can pay their bills,Neutral,Other,,,,
7e309c20-e3c6-4d3d-b29a-fe135e385119,i am unsure if i prefer either of these,Neutral,Uninformative answer,,,,
4b5d54b1-98cf-4d65-9a20-7ee95787ac66,"1, Ai do not take all jobs from human.",Negative,Other,,,,
0d5d5765-187e-4512-9626-fff9fd33dd45,"I prefer scenario 1 because in scenario 2, the stability of traditional careers will vanish. I think some people will still need it, however.",Neutral,Scenario 2 as a way to avoid economic instability,Scenario 2 as a way to avoid traditional career constraints,,,
49d6b293-e3ca-4eb6-87f3-80870e66c59f,I prefer the first scenario. Work and income stability are important no matter how draining it might be. I would rather have a stable carrier where i get to perform ai assisted tasks then having to go through the stress of looking for a new job every few weeks or months. ,Neutral,Concerns about corporate control in Scenario 1,,,,
cd65da72-7a22-404c-bebb-5e4a4a28a934,I would not prefer any of these two,Negative,Uninformative answer,,,,
d66882ec-7c24-49e2-8fff-ebc5dbb02a35,"Neither, both are really bad.",Neutral,Uninformative answer,,,,
64199dc4-54e7-45ff-9d9b-6e85792d5f24,Neither. Both sound scary,Negative,Uninformative answer,,,,
edd0a047-d6c3-47bd-b680-b9a47cb081a4,Scenario 1 because the workforce and allowances are not affected. the robots should only come supplement but not to render humans jobless especially in developing nations,Neutral,Scenario 2 as a way to avoid job loss,,,,
5aeeb291-0b14-4460-b014-bd054fb61c87,"Scenario 1: Global mega-corporations standardize AI workflows, with humans curating and overseeing specialized AI modules",Neutral,Uninformative answer,,,,
3f7c2e30-afdf-480b-b3c6-695231ed28fc,"Scenerio 1 Global mega-corporations standardize AI workflows, with humans curating and overseeing specialized AI modules. Traditional employment and benefits remain, but individual autonomy decreases as workers depend on dominant corporate systems. ",Neutral,Concerns about corporate control in Scenario 1,,,,
17f2bcaf-533d-4d68-a8b4-1a9946bf5892,The first scenario is better because humans will supervise the work of the artificial intelligence.,Neutral,Concerns about corporate control in Scenario 1,,,,
a61630ce-b6bf-44d6-bed6-d3f8c1b197e7,"hard to say, I think a bit of both",Neutral,Uninformative answer,,,,
063ebd44-7a1b-4970-bfa7-010119e1a4a8,scenario No. 1 would sound much better because humans will benefit more from the AI systems as they will be co-dependant on each other.,Neutral,Concerns about corporate control in Scenario 1,,,,
8d6515d8-442c-4817-b496-2eaeb7e14c5d,1 - I prefer job stability.,Neutral,Other,,,,
77876b6c-97b3-4020-8195-2ebfc52e0423,"I would prefer scenario 1 because humans still get to keep their job and AI can only be an assistant to help with task ,this scenario helps to maintain a familiar work place culture.",Neutral,Other,,,,
72f0f018-5104-46d8-8ad3-1ce192e2c769,"Musk now anticipates a scenario where society doesn't settle for basic income, but instead adopts something far more ambitious: a ""high universal income."" ""In a benign scenario probably none of us will have a job,"" Musk explained, emphasizing optimism despite the disruption.",Neutral,Other,,,,
0200948d-8aa3-4a5e-8f4b-8a6c5fdc7720,"Option 1

I prefer a stable job and don’t like the form of random team formation",Neutral,Concerns about corporate control in Scenario 1,,,,
6cb0239b-faf9-4e22-8e0c-4f0abf2d232c,"Scenario 1

I believe jobs will still be maintained in scenario 1 where there are people who oversee the AI rather than scenario 2 where I think laxity would be promoted by the communal way of living",Neutral,Other,,,,
6ac9ec3b-a15c-4804-b14d-89ec67008ec0,"Scenario 1, as it is more likely to maintain the economy of the country and people get to explore AI without losing their livelihood",Positive,Other,,,,
021fae78-46c1-43c6-9d93-bd35f7eee23f,"Scenario 1, human input is vital",Neutral,Other,,,,
81c74c36-0823-49f5-817d-46564b8e73ed,Scenario 2. Human need to secure jobs provide income for families especially rural or less develop countries,Neutral,Scenario 2 as a way to avoid job loss,,,,
1febfcfc-bc09-4987-93a6-c170b75775dc,"The first one, as it will not cause many people to lose their jobs and livelihood, although it may create a certain class in society, but it is better than the second one.",Neutral,Scenario 2 as a way to avoid job loss,,,,
4a96833d-7bd6-4572-976f-d8d4e54f8f77,I would prefer scenario 1 which helps individual in workplace during multiple projects ,Neutral,Other,,,,
7f57b9ab-643c-4e64-a755-eb09a5cbbab0,Scenario 1 sounds more efficient.,Neutral,Other,,,,
7b7d38e0-d9cb-4f65-9ec6-a8140669d83c,Scenario 1. I prefer to work ,Neutral,Uninformative answer,,,,
58ec9ccd-4574-443b-a419-d97afe67eb10,These are both horrible how about neither,Negative,Uninformative answer,,,,
4311474e-5376-421d-9f8e-57336cd57f27,"i would pick one because that is the future we are going to have because soon or later AI is going to be helping us build even houses faster and stronger, so i support 1, we will never lose our jobs, they will be more ",Positive,Concerns about corporate control in Scenario 1,,,,
85d921d8-8cfd-46f9-9d24-8030df596475,scenario 1 cause i don't want ai to fully takeover,Neutral,Scenario 2 as a way to avoid AI dominance,,,,
b7a42aec-b5d5-4973-80b4-bf14a5af8250,"2,since it is less revolutionized by ai than 1",Neutral,Scenario 2 as a way to avoid AI dominance,,,,
86e421ec-f250-4d46-a7a7-97cee12a189e,I prefer scenario 1 because it makes humans still use their skills at work. even if all the works are done by AI ,Neutral,Other,,,,
6ff4b00f-1d8f-464d-8714-6fa31037ebfa,"I'm in doubt, I found them both quite similar

",Neutral,Uninformative answer,,,,
4ddf976f-6b33-409a-af84-93207b59f8c3,"None, again very polarized outlooks. None advance human potential.",Neutral,Uninformative answer,,,,
440a30ef-3021-480b-8d22-b6a2fed7956c,Scenario ,Neutral,Uninformative answer,,,,
857a7111-bc55-4c15-84db-d24ae3265d28,Scenario 1 Because human will monitor and control the AI.,Neutral,Other,,,,
e8256c24-7b34-4f1b-98bb-620fd870c2c3,Scenario 1 it doesnt seem possible for me to completely replace human jobs with AI,Negative,Other,,,,
80036e21-83ff-4308-9a6e-da7ea86af091,"1, because atleast people will have their jobs .",Neutral,Scenario 2 as a way to avoid job loss,,,,
7074d946-2f5a-4a3a-af83-aeb4cf560a31,1. AI CANNOT replace human,Neutral,Uninformative answer,,,,
71e8aa80-1000-4e4e-abe0-602d7e380454,"I prefer Scenario 1
My opinion is more similar for almost all technologies.
Just like fire, the effectiveness depends on how you use the tool, and it all costs money to learn. The more diverse and advanced the tool, the better. As long as it doesn't destroy us.",Neutral,Other,,,,
94cd4552-53d5-409d-ba3c-d19e0ea52a83,I prefer scenario 1 because stability in career is very important to sustain life especially with having a family to take care of. ,Neutral,Concerns about corporate control in Scenario 1,,,,
6a211816-3fa4-44ba-82d2-d4369a7801d5,None. It is taking away human job,Negative,Uninformative answer,,,,
bf2c2f36-5e3a-446c-80f3-f0509c64ef5c,Not sure ,Neutral,Uninformative answer,,,,
7106eb05-29ad-42e5-86b6-039c5a018a7c,Scenario 1 simply because I didn't want people to lose their job. ,Neutral,Scenario 2 as a way to avoid job loss,,,,
56c8f14e-f030-42e7-9f14-82da3bb5e527,i'm not sure about this one. cause both of them have their own benefit,Neutral,Uninformative answer,,,,
0c163693-0b07-46cc-90b9-ab8f6a6248fc,scenario 1 as AI should replace jobs of human but rather help to make job easier,Neutral,Other,,,,
51bb3460-88c9-41c4-8805-9495d3249c7a,1 because more humans are involved,Neutral,Concerns about corporate control in Scenario 1,,,,
