Question ID,Question Text,Category,Tag,N Responses,Avg Agreement (All),Median Agreement (All),Proportion Positive Sentiment,Proportion Negative Sentiment,All (Frequency),Do you feel like you understand yourself better after participating in this conversation?: -- (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Maybe a little (Frequency),Do you feel like you understand yourself better after participating in this conversation?: No (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Yes (Frequency),"Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): -- (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Mostly – I was able to mostly express my views on these topics, but did not have the chance to express a few things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): No – I was unable to express my views on these topics, and did not have the chance to express most things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Somewhat – I was able to somewhat express my views on these topics, but did not have the chance to express many things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Yes – I was able to fully express my views on these topics (Frequency)",How old are you?: 18-25 (Frequency),How old are you?: 26-35 (Frequency),How old are you?: 36-45 (Frequency),How old are you?: 46-55 (Frequency),How old are you?: 56-65 (Frequency),How old are you?: 65+ (Frequency),"Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: Equally concerned and excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More concerned than excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More excited than concerned (Frequency)",Please select your preferred language:: Arabic (Frequency),Please select your preferred language:: Chinese (China) (Frequency),Please select your preferred language:: English (Frequency),Please select your preferred language:: French (Frequency),Please select your preferred language:: Hindi (Frequency),Please select your preferred language:: Portuguese (Brazil) (Frequency),Please select your preferred language:: Russian (Frequency),Please select your preferred language:: Spanish (Frequency),What best describes where you live?: Rural (Frequency),What best describes where you live?: Suburban (Frequency),What best describes where you live?: Urban (Frequency),What is your gender?: Female (Frequency),What is your gender?: Male (Frequency),What is your gender?: Non-binary (Frequency),What is your gender?: Other / prefer not to say (Frequency),What religious group or faith do you most identify with?: Buddhism (Frequency),What religious group or faith do you most identify with?: Christianity (Frequency),What religious group or faith do you most identify with?: Hinduism (Frequency),What religious group or faith do you most identify with?: I do not identify with any religious group or faith (Frequency),What religious group or faith do you most identify with?: Islam (Frequency),What religious group or faith do you most identify with?: Judaism (Frequency),What religious group or faith do you most identify with?: Other religious group (Frequency),What religious group or faith do you most identify with?: Sikhism (Frequency)
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Support and Empathy,Commitment to the well-being of others,40,0.6813,0.7250,0.5500,0.0250,40,2,17,2,19,2,21,0,0,17,9,21,5,5,0,0,23,3,14,0,4,32,1,0,2,0,1,3,12,25,20,20,0,0,0,10,12,10,4,0,4,0
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Support and Empathy,Non-judgmental attitude,23,0.7135,0.7300,0.5652,0.0000,23,0,10,3,10,0,7,0,1,15,7,11,3,1,1,0,13,2,8,0,0,22,0,0,1,0,0,1,7,15,18,5,0,0,1,9,3,4,4,2,0,0
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Support and Empathy,Patience and understanding,16,0.6737,0.6950,0.5625,0.0625,16,0,6,2,8,0,8,0,0,8,5,6,3,2,0,0,6,2,8,0,1,13,0,0,0,0,2,1,7,8,7,9,0,0,1,3,6,3,1,1,1,0
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Support and Empathy,Supportiveness and helpfulness,48,0.6627,0.6750,0.7500,0.0000,48,1,12,7,28,1,12,0,4,31,13,21,8,4,2,0,25,5,18,0,5,35,0,1,5,1,1,2,17,29,22,26,0,0,0,21,8,7,9,1,2,0
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Uncategorized,Other,70,0.5160,0.4700,0.3857,0.0143,70,2,22,6,40,2,20,0,5,43,24,31,5,7,2,1,35,11,24,3,6,55,1,0,0,1,4,6,19,45,22,45,1,2,3,21,13,15,17,1,0,0
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Uncategorized,Uninformative answer,42,0.3802,0.3100,0.1667,0.0952,42,1,14,3,24,1,12,0,4,25,15,17,6,4,0,0,23,2,17,3,3,29,1,0,3,2,1,6,7,29,18,24,0,0,1,12,5,14,7,2,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Balancing direct answers and discussion,Balancing direct answers and discussion,127,0.7080,0.7300,0.1024,0.0000,127,13,41,2,71,13,30,0,4,80,42,47,18,14,5,1,74,10,43,3,4,106,0,0,4,0,10,6,29,92,59,66,0,2,1,47,27,19,26,4,3,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Balancing direct answers and discussion,Direct answers with option for further discussion,25,0.7240,0.7200,0.0000,0.0000,25,3,10,4,8,3,6,0,0,16,6,12,4,3,0,0,11,4,10,0,2,17,0,0,1,1,4,0,4,21,17,8,0,0,2,5,0,11,3,1,2,1
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Context-dependent preferences,Context-dependent preferences,214,0.7364,0.7500,0.0280,0.0093,214,22,74,15,103,22,52,0,13,127,62,97,39,15,1,0,120,23,71,4,9,171,3,2,6,8,11,12,73,129,113,99,1,1,2,68,30,66,36,7,4,1
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Context-dependent preferences,Preference varies with mood or situation,19,0.7305,0.7400,0.0000,0.0000,19,0,8,2,9,0,5,0,0,14,5,9,4,1,0,0,12,0,7,0,0,17,0,0,0,0,2,1,8,10,7,12,0,0,1,8,2,4,4,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers for efficiency,Direct answers for academic or work-related tasks,1,0.6400,0.6400,0.0000,0.0000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers for efficiency,Direct answers for efficiency,4,0.6350,0.6750,0.0000,0.0000,4,0,1,1,2,0,2,0,0,2,0,2,1,1,0,0,2,0,2,0,0,3,0,0,0,0,1,1,0,3,2,2,0,0,0,2,0,0,0,1,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers for efficiency,Direct answers for quick solutions,6,0.6267,0.6150,0.0000,0.0000,6,0,2,1,3,0,2,0,1,3,2,3,1,0,0,0,2,1,3,0,1,4,0,0,0,0,1,0,1,5,4,2,0,0,0,1,2,3,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers for efficiency,Direct answers for specific tasks,1,0.7700,0.7700,0.0000,0.0000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers for efficiency,Direct answers to save time,23,0.6130,0.6100,0.1304,0.0435,23,2,11,4,6,2,6,0,1,14,5,12,3,1,2,0,14,3,6,0,2,17,1,0,1,1,1,4,3,16,11,12,0,0,0,7,3,9,3,0,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers with explanations,Direct answers for clarity,4,0.5900,0.5800,0.2500,0.2500,4,0,2,0,2,0,0,0,1,3,0,2,2,0,0,0,0,1,3,0,0,1,1,0,1,0,1,0,1,3,2,2,0,0,0,0,1,1,0,1,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Direct answers with explanations,Direct answers with explanations,13,0.6985,0.7100,0.0000,0.0000,13,2,1,2,8,2,5,0,0,6,3,7,0,2,1,0,7,1,5,0,0,13,0,0,0,0,0,1,2,10,5,8,0,0,0,6,2,2,3,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for deeper understanding,Discussion for expanding knowledge,3,0.6567,0.7100,0.0000,0.0000,3,0,1,0,2,0,1,0,0,2,1,2,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,2,1,2,0,0,0,3,0,0,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for deeper understanding,Encouraging discussion for deeper understanding,40,0.5430,0.5200,0.4250,0.0000,40,3,9,0,28,3,10,0,2,25,22,11,5,1,1,0,25,3,12,0,3,33,1,0,2,1,0,3,9,28,16,24,0,0,1,22,5,6,5,0,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for personal growth,Discussion for critical thinking,9,0.5667,0.5700,0.2222,0.0000,9,1,0,2,6,1,2,0,0,6,6,2,0,0,1,0,5,2,2,0,1,8,0,0,0,0,0,1,2,6,7,1,1,0,0,4,2,3,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for personal growth,Discussion for learning and engagement,19,0.5526,0.5600,0.3684,0.0000,19,3,5,0,11,3,3,0,1,12,7,9,2,1,0,0,6,3,10,0,2,14,0,0,3,0,0,5,5,9,11,8,0,0,0,10,3,3,3,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for personal growth,Discussion for personal growth,9,0.5344,0.5300,0.3333,0.0000,9,1,2,1,5,1,2,0,0,6,5,2,2,0,0,0,2,0,7,1,0,8,0,0,0,0,0,2,2,5,4,5,0,0,0,3,2,2,2,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for personal growth,Discussion to explore different perspectives,21,0.5795,0.5800,0.1905,0.0000,21,2,2,0,17,2,4,0,0,15,8,9,2,0,2,0,15,2,4,0,1,15,0,0,1,1,3,2,8,11,15,6,0,0,1,11,1,7,1,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for problem-solving,Discussion for brainstorming or idea generation,2,0.6200,0.6200,0.0000,0.0000,2,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for problem-solving,Discussion for complex topics,10,0.7300,0.7350,0.0000,0.0000,10,0,4,1,5,0,3,0,1,6,2,7,0,1,0,0,9,0,1,0,1,8,0,0,0,0,1,1,2,7,3,7,0,0,0,1,1,6,2,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for problem-solving,Discussion for creative or philosophical topics,8,0.6963,0.7200,0.0000,0.0000,8,1,4,2,1,1,4,0,0,3,1,2,5,0,0,0,4,3,1,0,0,8,0,0,0,0,0,1,1,6,7,1,0,0,0,3,2,2,0,0,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Discussion for problem-solving,Discussion for problem-solving,1,0.4800,0.4800,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for direct answers,Direct answers for factual queries,4,0.7300,0.7500,0.0000,0.0000,4,0,2,0,2,0,3,0,0,1,1,3,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,2,1,1,3,0,0,0,0,0,2,1,1,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for direct answers,Direct answers for straightforward questions,1,0.5500,0.5500,0.0000,0.0000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for direct answers,Direct answers for technical or scientific queries,5,0.6880,0.7100,0.0000,0.0000,5,2,1,0,2,2,1,0,0,2,2,1,1,1,0,0,1,2,2,0,0,1,1,0,1,0,2,1,1,3,3,2,0,0,0,1,1,3,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for direct answers,Direct answers unless otherwise specified,29,0.6893,0.6800,0.0000,0.0690,29,1,15,2,11,1,8,0,1,19,8,16,4,1,0,0,17,1,11,0,0,19,1,0,0,0,9,4,6,19,18,11,0,0,0,10,3,11,4,0,1,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for direct answers,Preference for direct answers,464,0.6175,0.5700,0.0431,0.0216,464,39,182,60,183,39,139,1,22,263,116,209,83,43,10,3,235,67,162,6,39,327,7,1,15,23,46,32,105,327,245,211,7,1,9,144,47,167,69,14,12,2
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for responses that encourage discussion,Discussion for refining ideas,2,0.6850,0.6850,0.0000,0.0000,2,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Preference for responses that encourage discussion,Preference for responses that encourage discussion,320,0.5391,0.4800,0.1750,0.0156,320,30,88,5,197,30,80,0,7,203,111,138,44,22,5,0,186,30,104,9,17,271,1,1,11,3,7,24,83,213,155,162,2,1,9,148,50,43,61,2,5,2
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Uncategorized,Other,12,0.5992,0.6250,0.0000,0.0833,12,1,4,1,6,1,2,0,1,8,5,4,3,0,0,0,5,1,6,1,0,10,0,0,0,0,1,1,3,8,3,9,0,0,0,4,4,0,4,0,0,0
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",Uncategorized,Uninformative answer,31,0.5290,0.4500,0.3226,0.0000,31,6,7,5,13,6,9,0,3,13,6,13,7,5,0,0,13,3,15,0,5,23,0,1,1,0,1,5,9,17,17,13,0,1,3,4,5,8,9,1,0,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Communication styles and language,Cultural context in communication,14,0.5586,0.5600,0.0000,0.0000,14,1,3,1,9,1,3,0,0,10,6,6,2,0,0,0,6,0,8,0,0,11,0,1,0,1,1,1,2,11,8,5,1,0,0,5,3,6,0,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Communication styles and language,Indirect communication styles,33,0.5579,0.5600,0.0000,0.0303,33,2,9,0,22,2,13,0,0,18,15,12,3,3,0,0,18,2,13,0,1,31,0,0,1,0,0,2,4,27,16,17,0,0,2,9,9,8,4,1,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Communication styles and language,Language nuances and idioms,53,0.5464,0.5500,0.0377,0.1887,53,2,21,4,26,2,14,0,2,35,14,21,13,4,1,0,23,7,23,0,5,34,0,1,2,1,10,5,12,36,25,27,1,0,2,24,9,16,1,0,1,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural diversity and adaptation,Cultural adaptation and learning,219,0.5569,0.5600,0.0046,0.0639,219,8,83,13,115,8,64,0,11,136,77,91,29,19,3,0,123,24,72,3,21,172,2,1,3,7,10,18,53,148,113,104,2,0,9,74,24,67,36,4,4,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural diversity and adaptation,Cultural differences in problem-solving,5,0.5540,0.5500,0.0000,0.2000,5,0,2,0,3,0,1,0,0,4,1,2,1,0,1,0,3,1,1,0,0,5,0,0,0,0,0,0,3,2,4,1,0,0,0,3,0,2,0,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural diversity and adaptation,Cultural diversity and inclusivity,41,0.5573,0.5600,0.0000,0.0244,41,2,21,0,18,2,10,0,4,25,11,21,4,3,2,0,25,5,11,0,2,37,1,0,0,0,1,3,15,23,24,17,0,0,1,16,9,9,3,1,1,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural misconceptions and stereotypes,Cultural misconceptions and stereotypes,27,0.5493,0.5500,0.0000,0.4074,27,1,8,3,15,1,10,0,3,13,8,13,4,2,0,0,15,2,10,1,5,18,0,0,1,0,2,0,6,21,16,10,1,0,0,8,5,8,4,1,0,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural misconceptions and stereotypes,Cultural stereotypes and biases,34,0.5509,0.5600,0.0000,0.3824,34,1,14,4,15,1,12,0,1,20,9,18,5,0,2,0,19,4,11,1,3,21,0,0,4,1,4,1,11,22,21,12,1,0,1,9,3,16,3,0,2,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural misconceptions and stereotypes,Cultural taboos and sensitivities,28,0.5439,0.5450,0.0000,0.2143,28,0,13,1,14,0,8,0,0,20,10,14,4,0,0,0,17,3,8,1,0,23,0,0,4,0,0,0,8,20,10,18,0,0,0,13,4,6,4,0,1,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural misconceptions and stereotypes,Historical and cultural context,51,0.5518,0.5500,0.0000,0.0588,51,2,15,6,28,2,17,0,1,31,15,21,5,7,2,1,32,4,15,0,8,34,0,0,0,4,5,1,10,40,29,21,1,0,2,13,9,19,3,1,3,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural norms and etiquette,Cultural norms and etiquette,86,0.5529,0.5600,0.0116,0.0233,86,0,29,5,52,0,27,0,6,53,27,33,13,11,2,0,49,8,29,1,4,74,0,0,2,2,3,4,19,63,39,47,0,0,2,26,17,19,18,4,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural norms and etiquette,Local customs and traditions,48,0.5531,0.5600,0.0208,0.0208,48,2,15,2,29,2,16,0,4,26,16,19,6,5,2,0,31,5,12,2,3,34,1,0,3,2,3,2,7,39,21,27,0,0,0,17,9,10,9,2,1,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural norms and etiquette,Misunderstanding of social norms,21,0.5552,0.5600,0.0000,0.0476,21,0,8,2,11,0,5,0,0,16,4,11,3,2,1,0,12,2,7,0,0,15,0,0,2,1,3,1,8,12,9,12,0,0,0,8,2,5,4,2,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural values and beliefs,Collectivism vs. individualism,30,0.5573,0.5600,0.0667,0.0000,30,0,9,1,20,0,8,0,3,19,13,13,1,2,1,0,17,1,12,0,1,24,0,0,2,2,1,1,6,23,13,17,0,0,1,7,10,6,6,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural values and beliefs,Cultural identity and heritage,12,0.5542,0.5550,0.0000,0.0833,12,0,3,1,8,0,3,0,0,9,0,7,4,1,0,0,3,1,8,0,3,6,0,0,0,0,3,1,0,11,10,2,0,0,1,2,0,8,0,1,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural values and beliefs,Cultural sensitivity and awareness,60,0.5562,0.5600,0.0000,0.1333,60,4,18,2,36,4,16,0,0,40,17,29,7,7,0,0,34,4,22,2,3,47,0,0,3,0,5,0,16,44,29,28,2,1,3,16,10,13,15,0,3,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Cultural values and beliefs,Cultural values and beliefs,90,0.5497,0.5500,0.0333,0.0667,90,1,29,3,57,1,28,0,2,59,22,42,18,5,2,1,54,11,25,0,5,75,1,2,1,3,3,5,22,63,48,41,0,1,0,37,15,20,13,4,1,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Family and community dynamics,Community-based decision-making,13,0.5600,0.5600,0.0000,0.0000,13,3,4,0,6,3,2,0,0,8,7,2,1,2,1,0,5,2,6,0,0,13,0,0,0,0,0,1,4,8,8,5,0,0,0,8,2,0,3,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Family and community dynamics,Family structures and dynamics,39,0.5541,0.5600,0.0000,0.1026,39,1,15,1,22,1,8,0,1,29,12,18,6,2,1,0,17,6,16,0,1,28,0,3,2,3,2,1,7,31,26,13,0,0,0,9,12,5,10,0,2,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Family and community dynamics,Marriage customs and family planning,27,0.5267,0.5400,0.0000,0.0000,27,2,6,1,18,2,4,0,0,21,8,14,3,2,0,0,17,3,7,2,1,22,0,0,0,2,0,0,3,24,14,13,0,0,1,15,4,1,6,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Humor and non-verbal communication,Misinterpretation of humor and sarcasm,12,0.5408,0.5450,0.1667,0.1667,12,1,4,0,7,1,3,0,0,8,3,2,6,0,1,0,3,0,9,0,0,7,0,0,1,0,4,0,5,7,4,8,0,0,0,5,2,2,2,0,1,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Humor and non-verbal communication,Non-verbal communication cues,9,0.5633,0.5600,0.0000,0.0000,9,0,2,0,7,0,2,0,1,6,3,6,0,0,0,0,6,0,3,0,0,8,0,0,0,0,1,0,1,8,6,3,0,0,0,3,4,1,1,0,0,0
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Religious and spiritual beliefs,Religious beliefs and practices,122,0.5424,0.5500,0.0164,0.1475,122,5,34,3,80,5,29,0,7,81,44,47,17,9,4,1,71,9,42,10,3,93,4,3,5,1,3,5,31,86,65,57,0,0,2,32,22,16,39,6,4,1
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,Religious and spiritual beliefs,Spiritual beliefs and practices,11,0.5355,0.5400,0.0000,0.1818,11,0,3,0,8,0,4,0,1,6,3,3,3,1,1,0,6,1,4,0,0,11,0,0,0,0,0,0,3,8,5,6,0,0,1,3,5,1,1,0,0,0
